symbol,timestamp,side,x,g,mid,liquidity_top3
FROG,2025-04-03 13:37:36.201458885+00:00,buy,100,0.0,31.645,988
FROG,2025-04-03 13:37:36.201458885+00:00,buy,394,0.007461928934011318,31.645,988
FROG,2025-04-03 13:37:36.201458885+00:00,buy,500,0.02755999999999979,31.645,988
FROG,2025-04-03 13:37:36.201458885+00:00,sell,168,0.0,31.645,988
FROG,2025-04-03 13:37:36.201458885+00:00,sell,268,0.003731343283581347,31.645,988
FROG,2025-04-03 13:37:36.201458885+00:00,sell,468,0.1282051282051285,31.645,988
FROG,2025-04-03 13:37:36.201458885+00:00,sell,500,0.021119999999999892,31.645,988
FROG,2025-04-03 13:37:36.201489189+00:00,buy,158,0.0,31.645,1046
FROG,2025-04-03 13:37:36.201489189+00:00,buy,452,0.006504424778762079,31.645,1046
FROG,2025-04-03 13:37:36.201489189+00:00,buy,500,0.012479999999999904,31.645,1046
FROG,2025-04-03 13:37:36.201489189+00:00,sell,168,0.0,31.645,1046
FROG,2025-04-03 13:37:36.201489189+00:00,sell,268,0.003731343283581347,31.645,1046
FROG,2025-04-03 13:37:36.201489189+00:00,sell,468,0.1282051282051285,31.645,1046
FROG,2025-04-03 13:37:36.201489189+00:00,sell,500,0.021119999999999892,31.645,1046
FROG,2025-04-03 13:37:36.201771538+00:00,buy,158,0.0,31.645,1046
FROG,2025-04-03 13:37:36.201771538+00:00,buy,452,0.006504424778762079,31.645,1046
FROG,2025-04-03 13:37:36.201771538+00:00,buy,500,0.012479999999999904,31.645,1046
FROG,2025-04-03 13:37:36.201771538+00:00,sell,168,0.0,31.645,1046
FROG,2025-04-03 13:37:36.201771538+00:00,sell,268,0.003731343283581347,31.645,1046
FROG,2025-04-03 13:37:36.201771538+00:00,sell,468,0.1282051282051285,31.645,1046
FROG,2025-04-03 13:37:36.201771538+00:00,sell,500,0.021119999999999892,31.645,1046
FROG,2025-04-03 13:37:36.201885869+00:00,buy,258,0.0,31.645,1146
FROG,2025-04-03 13:37:36.201885869+00:00,buy,500,0.004840000000000757,31.645,1146
FROG,2025-04-03 13:37:36.201885869+00:00,sell,168,0.0,31.645,1146
FROG,2025-04-03 13:37:36.201885869+00:00,sell,268,0.003731343283581347,31.645,1146
FROG,2025-04-03 13:37:36.201885869+00:00,sell,468,0.1282051282051285,31.645,1146
FROG,2025-04-03 13:37:36.201885869+00:00,sell,500,0.021119999999999892,31.645,1146
FROG,2025-04-03 13:37:36.335810903+00:00,buy,258,0.0,31.645,1048
FROG,2025-04-03 13:37:36.335810903+00:00,buy,454,0.004317180616740763,31.645,1048
FROG,2025-04-03 13:37:36.335810903+00:00,buy,500,0.011959999999999908,31.645,1048
FROG,2025-04-03 13:37:36.335810903+00:00,sell,168,0.0,31.645,1048
FROG,2025-04-03 13:37:36.335810903+00:00,sell,268,0.003731343283581347,31.645,1048
FROG,2025-04-03 13:37:36.335810903+00:00,sell,468,0.1282051282051285,31.645,1048
FROG,2025-04-03 13:37:36.335810903+00:00,sell,500,0.021119999999999892,31.645,1048
FROG,2025-04-03 13:37:36.336479246+00:00,buy,356,0.0,31.645,1146
FROG,2025-04-03 13:37:36.336479246+00:00,buy,500,0.0028800000000004503,31.645,1146
FROG,2025-04-03 13:37:36.336479246+00:00,sell,168,0.0,31.645,1146
FROG,2025-04-03 13:37:36.336479246+00:00,sell,268,0.003731343283581347,31.645,1146
FROG,2025-04-03 13:37:36.336479246+00:00,sell,468,0.1282051282051285,31.645,1146
FROG,2025-04-03 13:37:36.336479246+00:00,sell,500,0.021119999999999892,31.645,1146
FROG,2025-04-03 13:37:36.336977506+00:00,buy,356,0.0,31.645,1146
FROG,2025-04-03 13:37:36.336977506+00:00,buy,500,0.0028800000000004503,31.645,1146
FROG,2025-04-03 13:37:36.336977506+00:00,sell,168,0.0,31.645,1146
FROG,2025-04-03 13:37:36.336977506+00:00,sell,268,0.003731343283581347,31.645,1146
FROG,2025-04-03 13:37:36.336977506+00:00,sell,468,0.1282051282051285,31.645,1146
FROG,2025-04-03 13:37:36.336977506+00:00,sell,500,0.021119999999999892,31.645,1146
FROG,2025-04-03 13:37:36.336977506+00:00,buy,356,0.0,31.645,1046
FROG,2025-04-03 13:37:36.336977506+00:00,buy,500,0.0028800000000004503,31.645,1046
FROG,2025-04-03 13:37:36.336977506+00:00,sell,68,0.0,31.645,1046
FROG,2025-04-03 13:37:36.336977506+00:00,sell,168,0.005952380952379768,31.645,1046
FROG,2025-04-03 13:37:36.336977506+00:00,sell,368,0.16304347826086996,31.645,1046
FROG,2025-04-03 13:37:36.336977506+00:00,sell,468,0.07051282051282015,31.645,1046
FROG,2025-04-03 13:37:36.336977506+00:00,sell,500,0.02240000000000009,31.645,1046
FROG,2025-04-03 13:37:36.336977506+00:00,buy,356,0.0,31.645,1043
FROG,2025-04-03 13:37:36.336977506+00:00,buy,500,0.0028800000000004503,31.645,1043
FROG,2025-04-03 13:37:36.336977506+00:00,sell,65,0.0,31.645,1043
FROG,2025-04-03 13:37:36.336977506+00:00,sell,165,0.006060606060604855,31.645,1043
FROG,2025-04-03 13:37:36.336977506+00:00,sell,365,0.164383561643836,31.645,1043
FROG,2025-04-03 13:37:36.336977506+00:00,sell,465,0.07096774193548351,31.645,1043
FROG,2025-04-03 13:37:36.336977506+00:00,sell,500,0.024500000000000098,31.645,1043
FROG,2025-04-03 13:37:36.336977506+00:00,buy,356,0.0,31.64,1078
FROG,2025-04-03 13:37:36.336977506+00:00,buy,500,0.0028800000000004503,31.64,1078
FROG,2025-04-03 13:37:36.336977506+00:00,sell,100,0.0,31.64,1078
FROG,2025-04-03 13:37:36.336977506+00:00,sell,300,0.19333333333333513,31.64,1078
FROG,2025-04-03 13:37:36.336977506+00:00,sell,400,0.08000000000000007,31.64,1078
FROG,2025-04-03 13:37:36.336977506+00:00,sell,500,0.06800000000000068,31.64,1078
FROG,2025-04-03 13:37:36.336980997+00:00,buy,23,0.0,31.39,1175
FROG,2025-04-03 13:37:36.336980997+00:00,buy,379,0.19725593667546254,31.39,1175
FROG,2025-04-03 13:37:36.336980997+00:00,buy,500,0.053240000000000585,31.39,1175
FROG,2025-04-03 13:37:36.336980997+00:00,sell,200,0.0,31.39,1175
FROG,2025-04-03 13:37:36.336980997+00:00,sell,300,0.009999999999999195,31.39,1175
FROG,2025-04-03 13:37:36.336980997+00:00,sell,500,0.020000000000000285,31.39,1175
FROG,2025-04-03 13:37:36.337005987+00:00,buy,100,0.0,31.285,900
FROG,2025-04-03 13:37:36.337005987+00:00,buy,200,0.08499999999999908,31.285,900
FROG,2025-04-03 13:37:36.337005987+00:00,buy,300,0.05999999999999991,31.285,900
FROG,2025-04-03 13:37:36.337005987+00:00,buy,323,0.014953560371516836,31.285,900
FROG,2025-04-03 13:37:36.337005987+00:00,buy,500,0.14867999999999934,31.285,900
FROG,2025-04-03 13:37:36.337005987+00:00,sell,200,0.0,31.285,900
FROG,2025-04-03 13:37:36.337005987+00:00,sell,300,0.009999999999999195,31.285,900
FROG,2025-04-03 13:37:36.337005987+00:00,sell,500,0.020000000000000285,31.285,900
FROG,2025-04-03 13:37:36.337007500+00:00,buy,100,0.0,31.285,900
FROG,2025-04-03 13:37:36.337007500+00:00,buy,200,0.08499999999999908,31.285,900
FROG,2025-04-03 13:37:36.337007500+00:00,buy,300,0.05999999999999991,31.285,900
FROG,2025-04-03 13:37:36.337007500+00:00,buy,323,0.014953560371516836,31.285,900
FROG,2025-04-03 13:37:36.337007500+00:00,buy,370,0.0520810810810811,31.285,900
FROG,2025-04-03 13:37:36.337007500+00:00,buy,500,0.10919999999999952,31.285,900
FROG,2025-04-03 13:37:36.337007500+00:00,sell,200,0.0,31.285,900
FROG,2025-04-03 13:37:36.337007500+00:00,sell,300,0.009999999999999195,31.285,900
FROG,2025-04-03 13:37:36.337007500+00:00,sell,500,0.020000000000000285,31.285,900
FROG,2025-04-03 13:37:36.337009974+00:00,buy,100,0.0,31.285,900
FROG,2025-04-03 13:37:36.337009974+00:00,buy,200,0.08499999999999908,31.285,900
FROG,2025-04-03 13:37:36.337009974+00:00,buy,300,0.05999999999999991,31.285,900
FROG,2025-04-03 13:37:36.337009974+00:00,buy,339,0.023008849557522044,31.285,900
FROG,2025-04-03 13:37:36.337009974+00:00,buy,362,0.013342541436463917,31.285,900
FROG,2025-04-03 13:37:36.337009974+00:00,buy,409,0.04711491442542789,31.285,900
FROG,2025-04-03 13:37:36.337009974+00:00,buy,500,0.07643999999999966,31.285,900
FROG,2025-04-03 13:37:36.337009974+00:00,sell,200,0.0,31.285,900
FROG,2025-04-03 13:37:36.337009974+00:00,sell,300,0.009999999999999195,31.285,900
FROG,2025-04-03 13:37:36.337009974+00:00,sell,500,0.020000000000000285,31.285,900
FROG,2025-04-03 13:37:36.337015085+00:00,buy,100,0.0,31.285,900
FROG,2025-04-03 13:37:36.337015085+00:00,buy,200,0.08499999999999908,31.285,900
FROG,2025-04-03 13:37:36.337015085+00:00,buy,300,0.05999999999999991,31.285,900
FROG,2025-04-03 13:37:36.337015085+00:00,buy,353,0.03002832861189791,31.285,900
FROG,2025-04-03 13:37:36.337015085+00:00,buy,376,0.0128457446808509,31.285,900
FROG,2025-04-03 13:37:36.337015085+00:00,buy,423,0.04555555555555557,31.285,900
FROG,2025-04-03 13:37:36.337015085+00:00,buy,500,0.06467999999999972,31.285,900
FROG,2025-04-03 13:37:36.337015085+00:00,sell,200,0.0,31.285,900
FROG,2025-04-03 13:37:36.337015085+00:00,sell,300,0.009999999999999195,31.285,900
FROG,2025-04-03 13:37:36.337015085+00:00,sell,500,0.020000000000000285,31.285,900
FROG,2025-04-03 13:37:36.337020218+00:00,buy,100,0.0,31.285,1000
FROG,2025-04-03 13:37:36.337020218+00:00,buy,300,0.1133333333333321,31.285,1000
FROG,2025-04-03 13:37:36.337020218+00:00,buy,400,0.04499999999999993,31.285,1000
FROG,2025-04-03 13:37:36.337020218+00:00,buy,453,0.023399558498896165,31.285,1000
FROG,2025-04-03 13:37:36.337020218+00:00,buy,476,0.010147058823529282,31.285,1000
FROG,2025-04-03 13:37:36.337020218+00:00,buy,500,0.019680000000000007,31.285,1000
FROG,2025-04-03 13:37:36.337020218+00:00,sell,200,0.0,31.285,1000
FROG,2025-04-03 13:37:36.337020218+00:00,sell,300,0.009999999999999195,31.285,1000
FROG,2025-04-03 13:37:36.337020218+00:00,sell,500,0.020000000000000285,31.285,1000
FROG,2025-04-03 13:37:36.337026595+00:00,buy,100,0.0,31.285,1000
FROG,2025-04-03 13:37:36.337026595+00:00,buy,300,0.1133333333333321,31.285,1000
FROG,2025-04-03 13:37:36.337026595+00:00,buy,400,0.04499999999999993,31.285,1000
FROG,2025-04-03 13:37:36.337026595+00:00,buy,453,0.023399558498896165,31.285,1000
FROG,2025-04-03 13:37:36.337026595+00:00,buy,476,0.010147058823529282,31.285,1000
FROG,2025-04-03 13:37:36.337026595+00:00,buy,500,0.016319999999999994,31.285,1000
FROG,2025-04-03 13:37:36.337026595+00:00,sell,200,0.0,31.285,1000
FROG,2025-04-03 13:37:36.337026595+00:00,sell,300,0.009999999999999195,31.285,1000
FROG,2025-04-03 13:37:36.337026595+00:00,sell,500,0.020000000000000285,31.285,1000
FROG,2025-04-03 13:37:36.337031643+00:00,buy,100,0.0,31.285,953
FROG,2025-04-03 13:37:36.337031643+00:00,buy,300,0.1133333333333321,31.285,953
FROG,2025-04-03 13:37:36.337031643+00:00,buy,353,0.03002832861189791,31.285,953
FROG,2025-04-03 13:37:36.337031643+00:00,buy,376,0.0128457446808509,31.285,953
FROG,2025-04-03 13:37:36.337031643+00:00,buy,415,0.03195180722891565,31.285,953
FROG,2025-04-03 13:37:36.337031643+00:00,buy,462,0.041709956709956725,31.285,953
FROG,2025-04-03 13:37:36.337031643+00:00,buy,500,0.03191999999999986,31.285,953
FROG,2025-04-03 13:37:36.337031643+00:00,sell,200,0.0,31.285,953
FROG,2025-04-03 13:37:36.337031643+00:00,sell,300,0.009999999999999195,31.285,953
FROG,2025-04-03 13:37:36.337031643+00:00,sell,500,0.020000000000000285,31.285,953
FROG,2025-04-03 13:37:36.337038852+00:00,buy,100,0.0,31.285,953
FROG,2025-04-03 13:37:36.337038852+00:00,buy,300,0.1133333333333321,31.285,953
FROG,2025-04-03 13:37:36.337038852+00:00,buy,353,0.03002832861189791,31.285,953
FROG,2025-04-03 13:37:36.337038852+00:00,buy,379,0.014406332453825672,31.285,953
FROG,2025-04-03 13:37:36.337038852+00:00,buy,418,0.0317224880382775,31.285,953
FROG,2025-04-03 13:37:36.337038852+00:00,buy,465,0.041440860215053776,31.285,953
FROG,2025-04-03 13:37:36.337038852+00:00,buy,500,0.02939999999999987,31.285,953
FROG,2025-04-03 13:37:36.337038852+00:00,sell,200,0.0,31.285,953
FROG,2025-04-03 13:37:36.337038852+00:00,sell,300,0.009999999999999195,31.285,953
FROG,2025-04-03 13:37:36.337038852+00:00,sell,500,0.020000000000000285,31.285,953
FROG,2025-04-03 13:37:36.337044547+00:00,buy,100,0.0,31.285,853
FROG,2025-04-03 13:37:36.337044547+00:00,buy,200,0.08499999999999908,31.285,853
FROG,2025-04-03 13:37:36.337044547+00:00,buy,253,0.041897233201580876,31.285,853
FROG,2025-04-03 13:37:36.337044547+00:00,buy,279,0.01956989247311803,31.285,853
FROG,2025-04-03 13:37:36.337044547+00:00,buy,318,0.041698113207547155,31.285,853
FROG,2025-04-03 13:37:36.337044547+00:00,buy,365,0.05279452054794522,31.285,853
FROG,2025-04-03 13:37:36.337044547+00:00,buy,500,0.11339999999999949,31.285,853
FROG,2025-04-03 13:37:36.337044547+00:00,sell,200,0.0,31.285,853
FROG,2025-04-03 13:37:36.337044547+00:00,sell,300,0.009999999999999195,31.285,853
FROG,2025-04-03 13:37:36.337044547+00:00,sell,500,0.020000000000000285,31.285,853
FROG,2025-04-03 13:37:36.337051456+00:00,buy,100,0.0,31.285,853
FROG,2025-04-03 13:37:36.337051456+00:00,buy,200,0.08499999999999908,31.285,853
FROG,2025-04-03 13:37:36.337051456+00:00,buy,253,0.041897233201580876,31.285,853
FROG,2025-04-03 13:37:36.337051456+00:00,buy,279,0.01956989247311803,31.285,853
FROG,2025-04-03 13:37:36.337051456+00:00,buy,318,0.041698113207547155,31.285,853
FROG,2025-04-03 13:37:36.337051456+00:00,buy,365,0.05279452054794522,31.285,853
FROG,2025-04-03 13:37:36.337051456+00:00,buy,500,0.11339999999999949,31.285,853
FROG,2025-04-03 13:37:36.337051456+00:00,sell,200,0.0,31.285,853
FROG,2025-04-03 13:37:36.337051456+00:00,sell,300,0.009999999999999195,31.285,853
FROG,2025-04-03 13:37:36.337051456+00:00,sell,500,0.020000000000000285,31.285,853
FROG,2025-04-03 13:37:36.337059746+00:00,buy,100,0.0,31.285,853
FROG,2025-04-03 13:37:36.337059746+00:00,buy,200,0.08499999999999908,31.285,853
FROG,2025-04-03 13:37:36.337059746+00:00,buy,253,0.041897233201580876,31.285,853
FROG,2025-04-03 13:37:36.337059746+00:00,buy,279,0.01956989247311803,31.285,853
FROG,2025-04-03 13:37:36.337059746+00:00,buy,479,0.13361169102296463,31.285,853
FROG,2025-04-03 13:37:36.337059746+00:00,buy,500,0.014279999999999994,31.285,853
FROG,2025-04-03 13:37:36.337059746+00:00,sell,200,0.0,31.285,853
FROG,2025-04-03 13:37:36.337059746+00:00,sell,300,0.009999999999999195,31.285,853
FROG,2025-04-03 13:37:36.337059746+00:00,sell,500,0.020000000000000285,31.285,853
FROG,2025-04-03 13:37:36.337075715+00:00,buy,100,0.0,31.285,853
FROG,2025-04-03 13:37:36.337075715+00:00,buy,200,0.08499999999999908,31.285,853
FROG,2025-04-03 13:37:36.337075715+00:00,buy,253,0.041897233201580876,31.285,853
FROG,2025-04-03 13:37:36.337075715+00:00,buy,279,0.01956989247311803,31.285,853
FROG,2025-04-03 13:37:36.337075715+00:00,buy,479,0.13361169102296463,31.285,853
FROG,2025-04-03 13:37:36.337075715+00:00,buy,500,0.014279999999999994,31.285,853
FROG,2025-04-03 13:37:36.337075715+00:00,sell,200,0.0,31.285,853
FROG,2025-04-03 13:37:36.337075715+00:00,sell,300,0.009999999999999195,31.285,853
FROG,2025-04-03 13:37:36.337075715+00:00,sell,500,0.020000000000000285,31.285,853
FROG,2025-04-03 13:37:36.337086771+00:00,buy,100,0.0,31.285,853
FROG,2025-04-03 13:37:36.337086771+00:00,buy,200,0.08499999999999908,31.285,853
FROG,2025-04-03 13:37:36.337086771+00:00,buy,253,0.041897233201580876,31.285,853
FROG,2025-04-03 13:37:36.337086771+00:00,buy,279,0.01956989247311803,31.285,853
FROG,2025-04-03 13:37:36.337086771+00:00,buy,479,0.13361169102296463,31.285,853
FROG,2025-04-03 13:37:36.337086771+00:00,buy,500,0.014279999999999994,31.285,853
FROG,2025-04-03 13:37:36.337086771+00:00,sell,200,0.0,31.285,853
FROG,2025-04-03 13:37:36.337086771+00:00,sell,300,0.009999999999999195,31.285,853
FROG,2025-04-03 13:37:36.337086771+00:00,sell,500,0.020000000000000285,31.285,853
FROG,2025-04-03 13:37:36.337106423+00:00,buy,100,0.0,31.285,853
FROG,2025-04-03 13:37:36.337106423+00:00,buy,200,0.08499999999999908,31.285,853
FROG,2025-04-03 13:37:36.337106423+00:00,buy,253,0.041897233201580876,31.285,853
FROG,2025-04-03 13:37:36.337106423+00:00,buy,256,0.0024609374999999684,31.285,853
FROG,2025-04-03 13:37:36.337106423+00:00,buy,456,0.1403508771929826,31.285,853
FROG,2025-04-03 13:37:36.337106423+00:00,buy,500,0.02991999999999999,31.285,853
FROG,2025-04-03 13:37:36.337106423+00:00,sell,200,0.0,31.285,853
FROG,2025-04-03 13:37:36.337106423+00:00,sell,300,0.009999999999999195,31.285,853
FROG,2025-04-03 13:37:36.337106423+00:00,sell,500,0.020000000000000285,31.285,853
FROG,2025-04-03 13:37:36.337126194+00:00,buy,100,0.0,31.285,853
FROG,2025-04-03 13:37:36.337126194+00:00,buy,200,0.08499999999999908,31.285,853
FROG,2025-04-03 13:37:36.337126194+00:00,buy,253,0.041897233201580876,31.285,853
FROG,2025-04-03 13:37:36.337126194+00:00,buy,256,0.0024609374999999684,31.285,853
FROG,2025-04-03 13:37:36.337126194+00:00,buy,456,0.1403508771929826,31.285,853
FROG,2025-04-03 13:37:36.337126194+00:00,buy,500,0.02991999999999999,31.285,853
FROG,2025-04-03 13:37:36.337126194+00:00,sell,200,0.0,31.285,853
FROG,2025-04-03 13:37:36.337126194+00:00,sell,300,0.009999999999999195,31.285,853
FROG,2025-04-03 13:37:36.337126194+00:00,sell,500,0.020000000000000285,31.285,853
FROG,2025-04-03 13:37:36.337126194+00:00,buy,100,0.0,31.369999999999997,756
FROG,2025-04-03 13:37:36.337126194+00:00,buy,153,0.010392156862745493,31.369999999999997,756
FROG,2025-04-03 13:37:36.337126194+00:00,buy,156,0.0007692307692307529,31.369999999999997,756
FROG,2025-04-03 13:37:36.337126194+00:00,buy,356,0.0842696629213495,31.369999999999997,756
FROG,2025-04-03 13:37:36.337126194+00:00,buy,494,0.0474898785425106,31.369999999999997,756
FROG,2025-04-03 13:37:36.337126194+00:00,buy,500,0.002880000000000024,31.369999999999997,756
FROG,2025-04-03 13:37:36.337126194+00:00,sell,200,0.0,31.369999999999997,756
FROG,2025-04-03 13:37:36.337126194+00:00,sell,300,0.009999999999999195,31.369999999999997,756
FROG,2025-04-03 13:37:36.337126194+00:00,sell,500,0.020000000000000285,31.369999999999997,756
FROG,2025-04-03 13:37:36.337142524+00:00,buy,100,0.0,31.369999999999997,742
FROG,2025-04-03 13:37:36.337142524+00:00,buy,139,0.008417266187050678,31.369999999999997,742
FROG,2025-04-03 13:37:36.337142524+00:00,buy,142,0.0008450704225351932,31.369999999999997,742
FROG,2025-04-03 13:37:36.337142524+00:00,buy,342,0.08771929824561528,31.369999999999997,742
FROG,2025-04-03 13:37:36.337142524+00:00,buy,480,0.04887500000000049,31.369999999999997,742
FROG,2025-04-03 13:37:36.337142524+00:00,buy,500,0.009600000000000079,31.369999999999997,742
FROG,2025-04-03 13:37:36.337142524+00:00,sell,200,0.0,31.369999999999997,742
FROG,2025-04-03 13:37:36.337142524+00:00,sell,300,0.009999999999999195,31.369999999999997,742
FROG,2025-04-03 13:37:36.337142524+00:00,sell,500,0.020000000000000285,31.369999999999997,742
FROG,2025-04-03 13:37:36.337150578+00:00,buy,100,0.0,31.4,481
FROG,2025-04-03 13:37:36.337150578+00:00,buy,139,0.008417266187050678,31.4,481
FROG,2025-04-03 13:37:36.337150578+00:00,buy,142,0.0008450704225351932,31.4,481
FROG,2025-04-03 13:37:36.337150578+00:00,buy,342,0.08771929824561528,31.4,481
FROG,2025-04-03 13:37:36.337150578+00:00,buy,480,0.04887500000000049,31.4,481
FROG,2025-04-03 13:37:36.337150578+00:00,buy,500,0.009600000000000079,31.4,481
FROG,2025-04-03 13:37:36.337150578+00:00,sell,39,0.0,31.4,481
FROG,2025-04-03 13:37:36.337150578+00:00,sell,239,0.0502092050209224,31.4,481
FROG,2025-04-03 13:37:36.337150578+00:00,sell,339,0.02654867256637164,31.4,481
FROG,2025-04-03 13:37:36.337150578+00:00,sell,500,0.03542000000000096,31.4,481
FROG,2025-04-03 13:37:36.337152477+00:00,buy,100,0.0,31.445,441
FROG,2025-04-03 13:37:36.337152477+00:00,buy,139,0.008417266187050678,31.445,441
FROG,2025-04-03 13:37:36.337152477+00:00,buy,142,0.0008450704225351932,31.445,441
FROG,2025-04-03 13:37:36.337152477+00:00,buy,342,0.08771929824561528,31.445,441
FROG,2025-04-03 13:37:36.337152477+00:00,buy,480,0.04887500000000049,31.445,441
FROG,2025-04-03 13:37:36.337152477+00:00,buy,500,0.009600000000000079,31.445,441
FROG,2025-04-03 13:37:36.337152477+00:00,sell,60,0.0,31.445,441
FROG,2025-04-03 13:37:36.337152477+00:00,sell,99,0.0354545454545454,31.445,441
FROG,2025-04-03 13:37:36.337152477+00:00,sell,299,0.10033444816053655,31.445,441
FROG,2025-04-03 13:37:36.337152477+00:00,sell,399,0.045112781954887146,31.445,441
FROG,2025-04-03 13:37:36.337152477+00:00,sell,500,0.040400000000000574,31.445,441
FROG,2025-04-03 13:37:36.337163522+00:00,buy,100,0.0,31.445,340
FROG,2025-04-03 13:37:36.337163522+00:00,buy,139,0.008417266187050678,31.445,340
FROG,2025-04-03 13:37:36.337163522+00:00,buy,142,0.0008450704225351932,31.445,340
FROG,2025-04-03 13:37:36.337163522+00:00,buy,342,0.08771929824561528,31.445,340
FROG,2025-04-03 13:37:36.337163522+00:00,buy,480,0.04887500000000049,31.445,340
FROG,2025-04-03 13:37:36.337163522+00:00,buy,500,0.009600000000000079,31.445,340
FROG,2025-04-03 13:37:36.337163522+00:00,sell,60,0.0,31.445,340
FROG,2025-04-03 13:37:36.337163522+00:00,sell,99,0.0354545454545454,31.445,340
FROG,2025-04-03 13:37:36.337163522+00:00,sell,198,0.07000000000000028,31.445,340
FROG,2025-04-03 13:37:36.337163522+00:00,sell,398,0.07537688442211163,31.445,340
FROG,2025-04-03 13:37:36.337163522+00:00,sell,498,0.036144578313252955,31.445,340
FROG,2025-04-03 13:37:36.337163522+00:00,sell,500,0.0008000000000000114,31.445,340
FROG,2025-04-03 13:37:36.337174209+00:00,buy,100,0.0,31.4,480
FROG,2025-04-03 13:37:36.337174209+00:00,buy,139,0.008417266187050678,31.4,480
FROG,2025-04-03 13:37:36.337174209+00:00,buy,142,0.0008450704225351932,31.4,480
FROG,2025-04-03 13:37:36.337174209+00:00,buy,342,0.08771929824561528,31.4,480
FROG,2025-04-03 13:37:36.337174209+00:00,buy,480,0.04887500000000049,31.4,480
FROG,2025-04-03 13:37:36.337174209+00:00,buy,500,0.009600000000000079,31.4,480
FROG,2025-04-03 13:37:36.337174209+00:00,sell,39,0.0,31.4,480
FROG,2025-04-03 13:37:36.337174209+00:00,sell,138,0.03586956521739181,31.4,480
FROG,2025-04-03 13:37:36.337174209+00:00,sell,338,0.035502958579883004,31.4,480
FROG,2025-04-03 13:37:36.337174209+00:00,sell,438,0.02054794520547942,31.4,480
FROG,2025-04-03 13:37:36.337174209+00:00,sell,500,0.01364000000000037,31.4,480
FROG,2025-04-03 13:37:36.337311484+00:00,buy,200,0.0,31.4,580
FROG,2025-04-03 13:37:36.337311484+00:00,buy,239,0.004895397489539935,31.4,580
FROG,2025-04-03 13:37:36.337311484+00:00,buy,242,0.0004958677685950307,31.4,580
FROG,2025-04-03 13:37:36.337311484+00:00,buy,442,0.06787330316742178,31.4,580
FROG,2025-04-03 13:37:36.337311484+00:00,buy,500,0.0197200000000002,31.4,580
FROG,2025-04-03 13:37:36.337311484+00:00,sell,39,0.0,31.4,580
FROG,2025-04-03 13:37:36.337311484+00:00,sell,138,0.03586956521739181,31.4,580
FROG,2025-04-03 13:37:36.337311484+00:00,sell,338,0.035502958579883004,31.4,580
FROG,2025-04-03 13:37:36.337311484+00:00,sell,438,0.02054794520547942,31.4,580
FROG,2025-04-03 13:37:36.337311484+00:00,sell,500,0.01364000000000037,31.4,580
FROG,2025-04-03 13:37:36.337442590+00:00,buy,200,0.0,31.465,480
FROG,2025-04-03 13:37:36.337442590+00:00,buy,239,0.004895397489539935,31.465,480
FROG,2025-04-03 13:37:36.337442590+00:00,buy,242,0.0004958677685950307,31.465,480
FROG,2025-04-03 13:37:36.337442590+00:00,buy,442,0.06787330316742178,31.465,480
FROG,2025-04-03 13:37:36.337442590+00:00,buy,500,0.0197200000000002,31.465,480
FROG,2025-04-03 13:37:36.337442590+00:00,sell,100,0.0,31.465,480
FROG,2025-04-03 13:37:36.337442590+00:00,sell,139,0.03647482014388461,31.465,480
FROG,2025-04-03 13:37:36.337442590+00:00,sell,238,0.07487394957983182,31.465,480
FROG,2025-04-03 13:37:36.337442590+00:00,sell,438,0.08675799086758049,31.465,480
FROG,2025-04-03 13:37:36.337442590+00:00,sell,500,0.02727999999999986,31.465,480
FROG,2025-04-03 13:37:36.337443974+00:00,buy,200,0.0,31.465,428
FROG,2025-04-03 13:37:36.337443974+00:00,buy,239,0.004895397489539935,31.465,428
FROG,2025-04-03 13:37:36.337443974+00:00,buy,242,0.0004958677685950307,31.465,428
FROG,2025-04-03 13:37:36.337443974+00:00,buy,442,0.06787330316742178,31.465,428
FROG,2025-04-03 13:37:36.337443974+00:00,buy,500,0.0197200000000002,31.465,428
FROG,2025-04-03 13:37:36.337443974+00:00,sell,100,0.0,31.465,428
FROG,2025-04-03 13:37:36.337443974+00:00,sell,139,0.03647482014388461,31.465,428
FROG,2025-04-03 13:37:36.337443974+00:00,sell,186,0.04295698924731226,31.465,428
FROG,2025-04-03 13:37:36.337443974+00:00,sell,285,0.06252631578947358,31.465,428
FROG,2025-04-03 13:37:36.337443974+00:00,sell,485,0.07835051546391805,31.465,428
FROG,2025-04-03 13:37:36.337443974+00:00,sell,500,0.006599999999999966,31.465,428
FROG,2025-04-03 13:37:36.337527594+00:00,buy,200,0.0,31.465,428
FROG,2025-04-03 13:37:36.337527594+00:00,buy,239,0.004895397489539935,31.465,428
FROG,2025-04-03 13:37:36.337527594+00:00,buy,242,0.0004958677685950307,31.465,428
FROG,2025-04-03 13:37:36.337527594+00:00,buy,442,0.06787330316742178,31.465,428
FROG,2025-04-03 13:37:36.337527594+00:00,buy,500,0.0197200000000002,31.465,428
FROG,2025-04-03 13:37:36.337527594+00:00,sell,100,0.0,31.465,428
FROG,2025-04-03 13:37:36.337527594+00:00,sell,139,0.03647482014388461,31.465,428
FROG,2025-04-03 13:37:36.337527594+00:00,sell,186,0.04295698924731226,31.465,428
FROG,2025-04-03 13:37:36.337527594+00:00,sell,285,0.06252631578947358,31.465,428
